Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      10/10          VertexDegree* std::__uninitialized_default_n_1<true>::__uninit_default_n<VertexDegree*, unsigned long>(VertexDegree*, unsigned long) [595]
[621]    0.0    0.00    0.00      10         void std::_Construct<VertexDegree>(VertexDegree*) [621]
                0.00    0.00      10/44367       operator new(unsigned long, void*) [34]
-----------------------------------------------
                0.00    0.00      10/10          long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [596]
[622]    0.0    0.00    0.00      10         void std::_Construct<long long>(long long*) [622]
                0.00    0.00      10/44367       operator new(unsigned long, void*) [34]
-----------------------------------------------
                0.00    0.00      10/10          std::iterator_traits<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [697]
[623]    0.0    0.00    0.00      10         std::iterator_traits<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, std::random_access_iterator_tag) [623]
                0.00    0.00      10/1794        __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >::difference_type __gnu_cxx::operator-<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&) [199]
-----------------------------------------------
                0.00    0.00      10/10          VVertexInfo* std::fill_n<VVertexInfo*, unsigned long, VVertexInfo>(VVertexInfo*, unsigned long, VVertexInfo const&) [685]
[624]    0.0    0.00    0.00      10         VVertexInfo* std::__fill_n_a<VVertexInfo*, unsigned long, VVertexInfo>(VVertexInfo*, unsigned long, VVertexInfo const&, std::random_access_iterator_tag) [624]
                0.00    0.00      10/10          void std::__fill_a<VVertexInfo*, VVertexInfo>(VVertexInfo*, VVertexInfo*, VVertexInfo const&) [694]
-----------------------------------------------
                0.00    0.00      10/10          VertexDegree* std::fill_n<VertexDegree*, unsigned long, VertexDegree>(VertexDegree*, unsigned long, VertexDegree const&) [686]
[625]    0.0    0.00    0.00      10         VertexDegree* std::__fill_n_a<VertexDegree*, unsigned long, VertexDegree>(VertexDegree*, unsigned long, VertexDegree const&, std::random_access_iterator_tag) [625]
                0.00    0.00      10/10          void std::__fill_a<VertexDegree*, VertexDegree>(VertexDegree*, VertexDegree*, VertexDegree const&) [695]
-----------------------------------------------
                0.00    0.00      10/10          long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [687]
[626]    0.0    0.00    0.00      10         long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [626]
                0.00    0.00      10/10          void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [696]
-----------------------------------------------
                0.00    0.00      10/10          VVertexInfo* std::__uninitialized_default_n_1<true>::__uninit_default_n<VVertexInfo*, unsigned long>(VVertexInfo*, unsigned long) [594]
[627]    0.0    0.00    0.00      10         VVertexInfo* std::__addressof<VVertexInfo>(VVertexInfo&) [627]
-----------------------------------------------
                0.00    0.00      10/10          VertexDegree* std::__uninitialized_default_n_1<true>::__uninit_default_n<VertexDegree*, unsigned long>(VertexDegree*, unsigned long) [595]
[628]    0.0    0.00    0.00      10         VertexDegree* std::__addressof<VertexDegree>(VertexDegree&) [628]
-----------------------------------------------
                0.00    0.00      10/10          long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [596]
[629]    0.0    0.00    0.00      10         long long* std::__addressof<long long>(long long&) [629]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >) [653]
[630]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, VertexDegree*>(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, VertexDegree*) [630]
                0.00    0.00      10/40          VertexDegree* std::__niter_base<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >) [401]
                0.00    0.00      10/419         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >::operator+(long) const [296]
-----------------------------------------------
                0.00    0.00      10/10          EdgeButterfly* std::copy<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [674]
[631]    0.0    0.00    0.00      10         EdgeButterfly* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [631]
                0.00    0.00      20/116         EdgeButterfly* std::__niter_base<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [338]
                0.00    0.00      10/698         EdgeButterfly* std::__niter_base<EdgeButterfly*>(EdgeButterfly*) [269]
                0.00    0.00      10/10          EdgeButterfly* std::__copy_move_a1<false, EdgeButterfly*, EdgeButterfly*>(EdgeButterfly*, EdgeButterfly*, EdgeButterfly*) [635]
                0.00    0.00      10/40          EdgeButterfly* std::__niter_wrap<EdgeButterfly*>(EdgeButterfly* const&, EdgeButterfly*) [402]
-----------------------------------------------
                0.00    0.00      10/10          EdgeButterfly* std::copy<__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [675]
[632]    0.0    0.00    0.00      10         EdgeButterfly* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [632]
                0.00    0.00      20/20          EdgeButterfly const* std::__niter_base<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [496]
                0.00    0.00      10/698         EdgeButterfly* std::__niter_base<EdgeButterfly*>(EdgeButterfly*) [269]
                0.00    0.00      10/10          EdgeButterfly* std::__copy_move_a1<false, EdgeButterfly const*, EdgeButterfly*>(EdgeButterfly const*, EdgeButterfly const*, EdgeButterfly*) [636]
                0.00    0.00      10/40          EdgeButterfly* std::__niter_wrap<EdgeButterfly*>(EdgeButterfly* const&, EdgeButterfly*) [402]
-----------------------------------------------
                0.00    0.00      10/10          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [676]
[633]    0.0    0.00    0.00      10         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [633]
                0.00    0.00      20/104         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [342]
                0.00    0.00      10/40286       int* std::__niter_base<int*>(int*) [36]
                0.00    0.00      10/52          int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [379]
                0.00    0.00      10/2072        int* std::__niter_wrap<int*>(int* const&, int*) [190]
-----------------------------------------------
                0.00    0.00      10/10          void std::__insertion_sort<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}> >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__ops::_Iter_comp_iter<partition_graph(BipartiteGraph const&, int, int)::{lambda(VertexDegree const&, VertexDegree const&)#1}>) [640]
[634]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > std::move_backward<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >) [634]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > std::__miter_base<__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >) [494]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > > >(__gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >, __gnu_cxx::__normal_iterator<VertexDegree*, std::vector<VertexDegree, std::allocator<VertexDegree> > >) [653]
